"Data";"Instituição";"Numero";"Modalidade";"Objeto";"Data/Hora Realização";"Valor Referência";"Situação";"Aviso";"Anexos";"Vencedores \ Contratos"
"16/03/2017";"PML";"001/2017";"Concorrência";"contratação de AGÊNCIAS de propaganda para a prestação de serviços de publicidade, compreendendo o conjunto de atividades realizadas integradamente que tenham por objetivo o estudo, o planejamento, a conceituação, a concepção, a criação, a execução interna, a intermediação e a supervisão da execução externa e a distribuição de publicidade aos veículos de comunicação e divulgação e demais meios de comunicação e divulgação, com o intuito de atender ao princípio da publicidade e ao direito à informação, de difundir ideias, princípios, iniciativas ou instituições ou de informar o público em geral";"05/05/2017 09:00";"750.000,00";"Concluído";"";"";""
"12/04/2017";"FMS";"010/2017";"Pregão Presencial";"Contratação de empresa para o fornecimento parcelado de gêneros alimentícios destinados aos programas e demais serviços do Fundo Municipal de Saúde no Município, conforme especificações constantes no Anexo I, durante o exercício de 2017";"02/05/2017 09:00";"69.752,58";"Concluído";"";"";""
"12/04/2017";"PML";"010/2017";"Pregão Presencial";"registrar preços para contratação de empresa para a realização de serviços comuns de engenharia, tipo manutenção preventiva e corretiva das escolas, para esta Prefeitura, que integrarão o Sistema de Registro de Preços";"28/04/2017 13:00";"2.132.876,25";"Concluído";"";"";""
"12/04/2017";"PML";"011/2017";"Pregão Presencial";"registrar preços para Contratação de empresa especializada no fornecimento de agua e recarga de gás GLP para atender as demandas do   Fundo de Municipal de Assistência Social e  demais secretaria do município de Lagarto, conforme especificação constante do Anexo I - Termo de Referência que integração o sistema de Registro de Preços";"28/04/2017 08:30";"357.043,61";"Concluído";"";"";""
"12/04/2017";"PML";"009/2017";"Pregão Presencial";"	Contratação de empresa especializada no fornecimento parcelado de gêneros alimentícios destinados a alimentação escolar deste município, conforme especificação constantes do Anexo I - Termo de Referência.";"27/04/2017 10:30";"4.128.559,04";"Concluído";"";"";""
"26/04/2017";"FMS";"024/2017";"Dispensa";"Contratação de empresa especializada na prestação de serviço de regularização, pavimentação em revestimento primário e lastro de brita parcial para viabilizar área para estacionamento, na Sede do Fundo Municipal de Saúde.";"26/04/2017 00:00";"14.827,71";"Concluído";"";"";""
"10/04/2017";"PML";"008/2017";"Pregão Presencial";"registar os preços para futura contratação de locação de veículo tipo carreta com prancha e cama baixa trucada para atender as necessidades desta secretaria, conforme especificações constantes do Anexo I, parte integrante deste Edital";"25/04/2017 09:00";"240.333,80";"Concluído";"";"";""
"13/04/2017";"PML";"007/2017";"Inexigibilidade";"Contratação de empresa dotada de exclusividade para a disponibilização do grupo musical FORRÓ MAIOR, para apresentação artística no encontro cultural no povoado santo antônio, no dia 20.04.2017.";"20/04/2017 00:00";"20.000,00";"Concluído";"";"";""
"19/04/2017";"FMS";"023/2017";"Dispensa";"Locação de um imóvel, situado na Pista do Povoado Araçá nº 2085, neste Município, onde funcionará um ponto de apoio da unidade Básica de Saúde.";"19/04/2017 00:00";"4.800,00";"Concluído";"";"";""
"19/04/2017";"PML";"009/2017";"Inexigibilidade";"Contratação de show artístico da cantora Maysa Reis, para apresentação no IV Encontro Cultural “Ano Adalberto Fonseca – Reconstruindo Nossa História”, no Povoado Santo Antônio, no município de Lagarto/SE, no dia 20 de abril de 2017";"19/04/2017 00:00";"23.000,00";"Concluído";"";"";""
"05/04/2017";"PML";"003/2017";"Pregão Presencial";"REPUBLICAÇÃO PREGÃO Aquisição de veículo automotor, zero quilômetro, ano e modelo não inferior a 2016/2017 caracterizados como veículos tipo utilitário/pick-up cabine dupla e de caminhonete aberta, carroceria inteiriça, na cor branca com 04 portas, capacidade para 05 passageiros, incluindo o motorista, com ar condicionado,  para compor a frota de veículos do Setor de Transportes da Secretaria de Municipal de Desenvolvimento Urbano e Obras Públicas, conforme especificações mínimas, e demais condições constantes neste Termo de referencia em anexo";"18/04/2017 11:00";"144.580,00";"Concluído";"";"";""
"18/04/2017";"FMAS";"011/2017";"Dispensa";"Locação de um imóvel, situado na rua principal do povoado pururuca, 544. 
para o funcionamento do núcleo de serviços de convivência.";"18/04/2017 00:00";"";"Concluído";"";"";""
"03/04/2017";"PML";"007/2017";"Pregão Presencial";"contratação de empresa para locação de máquinas copiadoras multifuncional monocrática para manutenção das secretarias , deste município, conforme especificações técnicas em anexo parte integrante do Sistema de Registro de Preços, nos termos do Decreto Municipal n° 479/2017;";"17/04/2017 13:00";"192.000,00";"Concluído";"";"";""
"05/04/2017";"FMAS";"001/2017";"Chamada Pública";"fornecimento parcelado de gêneros alimentícios tipo hortifrutigranjeiros para atender as necessidades do Fundo municipal de Assistência Social., conforme a resolução legislação pertinente do MDS e especificações em anexo";"17/04/2017 09:00";"2.677.956,75";"Concluído";"";"";""
"27/03/2017";"PML";"001/2017";"Chamada Pública";"Aquisição de gêneros alimentícios da agricultura familiar e empreendedor familiar rural para alimentação escolar, conforme especificações constantes do Anexo II desta Chamada";"17/04/2017 09:00";"2.677.956,75";"Anulado";"";"";""
"30/03/2017";"FMS";"009/2017";"Pregão Presencial";"Contratação de empresa para o fornecimento parcelado de medicamentos manipulados para doação à população carente do município de Lagarto/SE, conforme especificações contidas no ANEXO I – TERMO DE REFERENCIA";"13/04/2017 09:00";"180.000,00";"Suspenso";"";"";""
"30/03/2017";"FMAS";"005/2017";"Pregão Presencial";"Contratação de empresa especializada no fornecimento de GÊNEROS ALIMENTÍCIOS, para atender as demandas do Fundo de Municipal de Assistência Social e demais secretarias do município de Lagarto, conforme especificação constante do Anexo I - Termo de Referência que integração o sistema de Registro de Preços, nos termos dos Decretos Municipais n°479/2017.";"13/04/2017 09:00";"589.892,95";"Concluído";"";"";""
"30/03/2017";"FMS";"008/2017";"Registro de Preço";"Registro de Preços para futuro fornecimento de leites destinados ao atendimento das crianças que necessitam de leite especial para dieta ou suporte nutricional, conforme especificações constantes no Anexo I, durante o exercício de 2017";"12/04/2017 14:00";"30.150,45";"Concluído";"";"";""
"30/03/2017";"FMS";"007/2017";"Pregão Presencial";"Contratação de empresa para o fornecimento parcelado de faixas, tendo em vista a necessidade de divulgação das Campanhas destinadas aos programas e demais serviços do Fundo Municipal de Saúde no Município, conforme especificações constantes no Anexo I, durante o exercício de 2017.";"12/04/2017 09:00";"29.313,62";"Concluído";"";"";""
"27/03/2017";"PML";"002/2017";"Tomada de Preços";"Contratação de empresa especializada em obras e serviços de engenharia para recuperação e conclusão do remanescente de obra do espaço educativo urbano II com 06(seis) salas no povoado Tanque,  município de Lagarto/SE";"11/04/2017 09:00";"782.801,45";"Concluído";"";"";""
"11/04/2017";"FMS";"022/2017";"Dispensa";"Prestação de serviço de coleta, transporte, tratamento (autoclavagem) e destinação final de Resíduos de serviços de Saúde produzidos nas unidades de Saúde, em caráter emergencial";"11/04/2017 00:00";"40.800,00";"Concluído";"";"";""
"11/04/2017";"FMS";"021/2017";"Dispensa";"Contratação de empresa visando à locação de Veículos tipo Ônibus destinados ao Transporte de Servidores e pacientes em tratamentos, em caráter emergencial.";"11/04/2017 00:00";"53.679,60";"Concluído";"";"";""
"11/04/2017";"FMS";"020/2017";"Dispensa";"Locação de um imóvel, situado na Estrada do Povoado Estancinha nº1683, neste município, onde funcionará um ponto de apoio da Unidade Básica de Saúde.";"11/04/2017 00:00";"6.000,00";"Concluído";"";"";""
"23/03/2017";"FMS";"006/2017";"Pregão Presencial";"Contratação de empresa para o fornecimento parcelado de medicamentos de referência, genérico e similar para doação à população carente do município de Lagarto/SE com base na Tabela de Preços de “A”a “Z” da ABCFARMA/GUIA DA FARMÁCIA, conforme especificações contidas no ANEXO I – TERMO DE REFERENCIA";"06/04/2017 09:00";"180.000,00";"Concluído";"";"";""
"06/04/2017";"PML";"003/2017";"Chamamento";"EDITAL DE PUBLICAÇÃO  PARA SORTEIO DOS MEMBRO QUE IRÃO COMPOR A SUBCOMISSÃO TÉCNICA  REFERENTE CONCORRÊNCIA Nº 01 /2017.
";"06/04/2017 00:00";"0,00";"Concluído";"";"";""
"05/04/2017";"PML";"024/2017";"Dispensa";"Contratação de empresa para a locação de 20(vinte) máquinas copiadoras/multifuncionais, com serviço de manutenção, suporte técnico, periféricos e toner, visando atender as necessidades das secretarias municipais.";"05/04/2017 11:25";"6.400,00";"Concluído";"";"";""
"05/04/2017";"FMAS";"010/2017";"Dispensa";"FORNECIMENTO DE MAQUINAS COPIADORA/MULTIFUNCIONAL, EM CARATER EMERGENCIAL, PARA ATENDIMENTO DOS PROGRAMAS SOCIAIS E DMANDA DESTA SECRETARIA.";"05/04/2017 00:00";"";"Concluído";"";"";""
"23/03/2017";"PML";"006/2017";"Pregão Presencial";"Objeto: Contratação de empresa especializada no fornecimento de alimentação preparada( almoço, quentinhas , salgadinhos e refrigerantes), para atender as demandas dos programas, dos Fundos de Municipal de Assistência Social e demais secretaria do município de Lagarto, conforme especificação constante do Anexo I - Termo de Referência que integração o sistema de Registro de Preços;";"04/04/2017 09:00";"1.099.166,50";"Concluído";"";"";""
"04/04/2017";"PML";"023/2017";"Dispensa";"Contratação de empresa prestadora de gestão, operacionalização e execução das ações e serviços de limpeza e manutenção urbana, através de varrição,coleta de lixo, serviços de pintura serviços visando a limpeza urbana e coleta de lixo, serviços de pintura em meio fio, podas de arvores, escarificação de gramas ou ervas daninhas nos calçamentos e passeios públicos da sede e povoados do município de lagarto, conforme o quanto disposto no projeto básico.";"04/04/2017 00:00";"";"Concluído";"";"";""
"20/03/2017";"FMS";"005/2017";"Pregão Presencial";"Aquisição de água e gás";"03/04/2017 14:00";"34.152,58";"Concluído";"";"";""
"20/03/2017";"FMS";"004/2017";"Pregão Presencial";"Aquisição de alimentação preparada e lanches";"03/04/2017 09:00";"313.028,66";"Concluído";"";"";""
"21/03/2017";"PML";"005/2017";"Pregão Presencial";"aquisição parcelada de gêneros alimentícios para atender a alimentação escolar conforme especificação constantes do Anexo I,  parte integrante  deste Edital.";"31/03/2017 09:00";"4.128.559,04";"Anulado";"";"";""
"31/03/2017";"PML";"022/2017";"Dispensa";"Constitui-se o objeto do presente contrato de locação de um imóvel, situado na travessa José Pereira dos Santos, 14, Povoado Brasília, neste município, para o funcionamento da biblioteca municipal do povoado Brasília, conforme laudo de avaliação e parecer técnico.";"31/03/2017 00:00";"800,00";"Concluído";"";"";""
"29/03/2017";"PML";"020/2017";"Dispensa";"Locação de um imóvel, situado na Praça São José nº 03, Povoado Jenipapo, Zona Rural, Neste Município, para o funcionamento dos Correios do Povoado Jenipapo.";"29/03/2017 00:00";"";"Concluído";"";"";""
"29/03/2017";"FMAS";"009/2017";"Dispensa";"Locação de um imóvel, situado na Rod. Antônio M de Menezes, 93. para funcionamento do CRAS.";"29/03/2017 00:00";"";"Concluído";"";"";""
"16/03/2017";"PML";"004/2017";"Pregão Presencial";"serviços comuns de engenharia para manutenção predial, preventiva e  corretiva, compreendendo alvenaria, estruturas, revestimentos, coberturas, pavimentação e reparos dos equipamentos e das instalações que compõem as unidades e seus anexos vinculados a secretaria de Educação, deste município, conforme especificações técnicas em anexo parte integrante do Sistema de Registro de Preços, nos termos do Decreto Municipal n° 479/2017;";"28/03/2017 09:00";"0,00";"Anulado";"";"";""
"10/03/2017";"PML";"001/2017";"Tomada de Preços";"Contratação de empresa especializada em obras e serviços de engenharia para  Pavimentação e recuperação em diversas ruas neste município.";"27/03/2017 09:00";"148.372,00";"Anulado";"";"";""
"24/03/2017";"PML";"021/2017";"Dispensa";"LOCAÇÃO DE UM IMOVEL, SITUADO NA AVENIDA FRANCISCO FIGUEIREDO, 530, SÃO JOSE, PARA O FUNCIONAMENTO DA ESCOLA SUECIA.";"24/03/2017 00:00";"";"Concluído";"";"";""
"24/03/2017";"PML";"019/2017";"Dispensa";"Locação de um imóvel, situado na estrada do povoado Brejo, 2113, zona rural. 
Para o funcionamento dos correios do povoado.";"24/03/2017 00:00";"";"Concluído";"";"";""
